sample_label,device_type,horizon_minutes,target_final_passed_bases,device_is_promethion,minimum_q_score_setting,planned_run_limit_hours,series_resolution_seconds,observed_through_seconds,observed_estimated_bases,observed_passed_bases,observed_failed_bases,observed_total_reads,observed_passed_reads,observed_failed_reads,observed_passed_base_fraction,observed_passed_read_fraction,observed_mean_passed_read_length,observed_mean_failed_read_length,observed_mean_estimated_read_length,observed_basecalling_completion_ratio,observed_average_estimated_bases_per_hour,observed_average_passed_bases_per_hour,observed_recent_estimated_bases_per_hour,observed_recent_passed_bases_per_hour,observed_qscore_lower,observed_qscore_mode,observed_qscore_upper,observed_translocation_q25,observed_translocation_median,observed_translocation_q75,observed_temperature,observed_target_temperature,pore_activity_sequencing_percent,pore_activity_pore_available_percent,pore_activity_unavailable_percent,pore_activity_inactive_percent,pore_activity_unclassified_percent,pore_scan_pore_available_count,pore_scan_reserved_pore_count,pore_scan_unavailable_count,pore_scan_saturated_count,pore_scan_zero_count,pore_scan_inactive_count
Sample200,MINION_MK1D,120,56627858,0,10,12.0,1800.0,7200.0,50273274.0,6326544.0,20155299.0,190390.0,7722.0,176138.0,0.23890119732225587,0.04055885288092862,819.2882672882673,114.42902156263838,264.0541730132885,0.5267578753673373,25136637.0,3163272.0,24911586.0,3681226.0,3.125,4.125,5.875,377.432831,400.820099,416.394501,34.94033317565918,0.0,20.800699696180555,3.4384968315972224,12.006505620659723,53.41504952256945,10.339248328993056,536.0,49.0,473.0,80.0,855.0,55.0
Sample201,MINION_MK1D,30,1451845019,0,10,12.0,1800.0,1800.0,34232004.0,24589665.0,5102745.0,84849.0,39035.0,39713.0,0.8281464859201392,0.4600525639665759,629.9389009862944,128.4905446579206,403.4461690768306,0.8673874307796879,68464008.0,49179330.0,,,2.625,3.625,5.81170034,371.096893,399.782135,421.999817,34.7966609954834,0.0,48.48259646267361,7.935764279513889,13.031376215277778,20.332143272569446,10.218119769965279,1421.0,2.0,232.0,44.0,244.0,105.0
Sample201,MINION_MK1D,60,1451845019,0,10,12.0,1800.0,3600.0,84360200.0,63384281.0,11291772.0,189014.0,100132.0,83795.0,0.8487899193065279,0.5297597003396574,633.0072404426157,134.75472283549138,446.3172040166337,0.8852047885140149,84360200.0,63384281.0,100256392.0,77589232.0,2.625,3.625,16.5922394,368.47525,396.961975,418.702942,34.68061612447103,0.0,52.10026603732639,8.096290190972223,13.300346158854166,18.890941059027778,7.612156553819445,1421.0,2.0,232.0,44.0,244.0,105.0
Sample201,MINION_MK1D,120,1451845019,0,10,12.0,1800.0,7200.0,199101377.0,156982695.0,23342901.0,401385.0,240505.0,155044.0,0.8705513719749469,0.5991878122002566,652.7211284588678,150.55662263615488,496.03591813346287,0.9056973824947478,99550688.5,78491347.5,116939290.0,94809592.0,2.875,4.125,23.6672344,370.511841,397.184753,417.096924,34.681126022338866,0.0,48.11224672309028,7.627164366319445,12.236270421006944,22.512845638020835,9.5114728515625,1187.0,27.0,287.0,46.0,413.0,88.0
Sample202,MINION_MK1D,30,157613383,0,10,12.0,1800.0,1800.0,17016223.0,2209849.0,7338301.0,91941.0,3416.0,79384.0,0.23144263548436084,0.03715426197235183,646.9112997658079,92.44055477174241,185.07763674530406,0.5611204084478677,34032446.0,4419698.0,,,3.125,4.05644894,5.875,383.008942,402.940308,421.810547,34.93928654988607,0.0,44.15365243055556,6.517346397569445,15.114294140625,23.397370117187503,10.817336914062501,1310.0,15.0,291.0,14.0,291.0,127.0
Sample202,MINION_MK1D,60,157613383,0,10,12.0,1800.0,3600.0,37528696.0,6069511.0,15998493.0,181659.0,7788.0,166392.0,0.2750367001927315,0.04287153402804155,779.3414227015921,96.14941223135727,206.58869640370145,0.5880301303301346,37528696.0,6069511.0,41024946.0,7719324.0,2.96277428,4.03722572,5.96277428,372.412842,399.486481,417.650513,34.8720511118571,0.0,43.47969639756945,6.278714952256944,17.074402842881945,24.165860894097225,9.001324913194445,1310.0,15.0,291.0,14.0,291.0,127.0
Sample202,MINION_MK1D,120,157613383,0,10,12.0,1800.0,7200.0,83706895.0,14521950.0,30091691.0,333486.0,15776.0,305911.0,0.32550470381917496,0.04730633369916578,920.5090010141988,98.36746962351795,251.00572437823476,0.5329745058635851,41853447.5,7260975.0,44569580.0,8014542.0,2.875,3.875,6.03373909,376.132538,399.438782,417.177246,34.93795649210612,0.0,37.470880208333334,7.507269878472223,15.988789518229167,28.010449913194446,11.022610481770833,1035.0,21.0,369.0,15.0,500.0,108.0
Sample205,MINION_MK1D,30,428819377,0,10,12.0,1800.0,1800.0,30503508.0,7568232.0,14079244.0,150206.0,4945.0,143025.0,0.34961267539920127,0.032921454535770875,1530.481698685541,98.43904212550254,203.07782645167305,0.7096716875973741,61007016.0,15136464.0,,,2.96934748,3.78422356,5.375,380.865051,403.898071,419.310577,34.87744700113932,0.0,48.16111783854167,5.993807486979167,13.685906380208333,22.066838802083335,10.0923294921875,1532.0,1.0,174.0,52.0,196.0,93.0
Sample205,MINION_MK1D,60,428819377,0,10,12.0,1800.0,3600.0,65406886.0,19352241.0,27354885.0,291985.0,11292.0,272069.0,0.4143316589421494,0.038673219514701096,1713.8010095642933,100.54392451914772,224.00769217596795,0.7141010504612618,65406886.0,19352241.0,69806756.0,23568018.0,3.125,3.875,5.375,376.67746,399.227631,414.537537,34.68128496805827,0.0,48.194018467881946,7.055607530381945,15.224780447048612,21.42795724826389,8.097636306423611,1532.0,1.0,174.0,52.0,196.0,93.0
Sample205,MINION_MK1D,120,428819377,0,10,12.0,1800.0,7200.0,136463410.0,46987387.0,50066139.0,523199.0,25365.0,489671.0,0.4841388967156124,0.04848059724884795,1852.449714173073,102.24444371833333,260.825058916397,0.7112054872437967,68231705.0,23493693.5,71107076.0,28368538.0,3.125,3.875,5.46136141,377.510834,400.12915,415.422302,34.68056348164876,0.0,42.25473068576389,7.061536914062501,13.349743229166668,24.780759244791668,12.553229926215279,1221.0,14.0,290.0,58.0,371.0,94.0
Sample206,MINION_MK1D,30,447884673,0,10,12.0,1800.0,1800.0,16093608.0,12827216.0,1927394.0,30721.0,21782.0,8430.0,0.8693700477342335,0.7090263988802448,588.8906436507208,228.63511269276393,523.8634159044302,0.9167993901678232,32187216.0,25654432.0,,,2.90977931,9.25463867,23.4521103,361.385803,395.885925,423.003693,35.07055066426595,0.0,8.814576063368056,1.1722872178819446,1.629053732638889,86.24500909288194,2.139073893229167,90.0,52.0,287.0,982.0,587.0,50.0
Sample206,MINION_MK1D,60,447884673,0,10,12.0,1800.0,3600.0,35796460.0,29238368.0,3970259.0,66970.0,49473.0,16676.0,0.8804449518494095,0.7387337613856951,590.9964627170376,238.0822139601823,534.5148573988353,0.9277070134868085,35796460.0,29238368.0,39405704.0,32822304.0,3.37150931,18.6187363,24.3758411,366.444153,398.606689,423.506409,35.178866704305015,0.0,9.159309049479168,1.069199457465278,1.2200064453125001,87.92074218750001,0.6307428602430556,90.0,52.0,287.0,982.0,587.0,50.0
Sample206,MINION_MK1D,120,447884673,0,10,12.0,1800.0,7200.0,77733731.0,65655375.0,7914875.0,141152.0,110156.0,31484.0,0.8924174513475216,0.7804069372024485,596.0217782054541,251.39356498538942,550.7093842099297,0.9464391976759742,38866865.5,32827687.5,44864370.0,39546630.0,3.99801016,18.4244843,24.4658985,364.972351,398.723175,424.406982,35.180351638793944,0.0,9.864638650173612,1.291338302951389,1.6738900824652778,85.25572389322917,1.9144090711805557,106.0,43.0,269.0,990.0,588.0,52.0
Sample207,MINION_MK1D,30,58817664,0,10,12.0,1800.0,1800.0,17671187.0,1540458.0,8510892.0,76750.0,1648.0,70399.0,0.15325881597994298,0.02147231270358306,934.7439320388349,120.89506953223767,230.24347882736157,0.5687988022536347,35342374.0,3080916.0,,,3.125,3.875,5.375,371.000244,396.96582,414.325562,34.92805608113607,0.0,21.224506575520834,3.632481640625,6.423190885416667,63.43011178385417,5.289709114583333,325.0,133.0,574.0,309.0,605.0,102.0
Sample207,MINION_MK1D,60,58817664,0,10,12.0,1800.0,3600.0,34650421.0,3693541.0,16669807.0,139860.0,3465.0,132668.0,0.1813818140317594,0.024774774774774775,1065.9569985569985,125.65054873820364,247.7507579007579,0.5876796706164118,34650421.0,3693541.0,33958468.0,4306166.0,3.125,3.79902935,5.54245853,374.805328,397.920563,417.87677,34.9261594136556,0.0,19.499689973958333,3.8154680338541667,5.799601150173611,68.10744142795139,2.7777994140625,325.0,133.0,574.0,309.0,605.0,102.0
Sample207,MINION_MK1D,120,58817664,0,10,12.0,1800.0,7200.0,65375149.0,8475671.0,29765338.0,241124.0,6972.0,230783.0,0.2216382679651575,0.0289145833678937,1215.6728341939186,128.97543579899732,271.1266775600936,0.5849471792408458,32687574.5,4237835.5,29500776.0,5401990.0,2.875,3.77974224,5.47025776,363.365845,396.711945,416.938507,34.92764155069987,0.0,19.612180989583333,3.4324018663194447,6.091038997395834,65.97865371093751,4.885724435763889,309.0,67.0,591.0,314.0,656.0,111.0
Sample210,MINION_MK1D,30,1418052566,0,10,12.0,1800.0,1800.0,57042722.0,25784470.0,19245806.0,248767.0,73705.0,167184.0,0.5726029749406821,0.2962812591702276,349.8333898650024,115.11751124509523,229.30180449979298,0.7894131700096639,114085444.0,51568940.0,,,2.875,3.625,5.625,361.945831,394.876892,420.145142,35.13413009643555,0.0,47.936465017361115,2.9554155598958336,14.409652842881945,24.3068474609375,10.391619118923611,1303.0,7.0,195.0,99.0,300.0,144.0
Sample210,MINION_MK1D,60,1418052566,0,10,12.0,1800.0,3600.0,132281688.0,67875760.0,41111655.0,534698.0,189048.0,336008.0,0.6227853004862993,0.35356032751197874,359.03982057466885,122.35320289993095,247.39514267867096,0.8239040236619901,132281688.0,67875760.0,150477932.0,84182580.0,3.125,4.04190636,5.625,364.521332,396.625916,421.578857,35.33744532267253,0.0,52.70876746961806,2.9014575737847226,13.721627690972223,23.287537369791668,7.3806098958333335,1303.0,7.0,195.0,99.0,300.0,144.0
Sample210,MINION_MK1D,120,1418052566,0,10,12.0,1800.0,7200.0,295220949.0,171103950.0,80307155.0,1089407.0,466689.0,615113.0,0.6805743525131875,0.4283881047211924,366.63377538360663,130.55675136113203,270.9923371155133,0.8516032004219322,147610474.5,85551975.0,160437622.0,105139888.0,3.125,4.06402874,5.875,370.697449,401.214813,424.446686,35.437526830037434,0.0,48.631341796875,3.5564402126736114,11.900329817708334,24.61149533420139,11.300392838541667,1118.0,23.0,247.0,99.0,431.0,130.0
Sample211,MINION_MK1D,30,113628710,0,10,12.0,1800.0,1800.0,11311623.0,4462373.0,3545689.0,41637.0,4177.0,32940.0,0.5572350713568401,0.10031942743233183,1068.320086186258,107.64083181542198,271.6723827365084,0.7079498671410813,22623246.0,8924746.0,,,2.71776772,3.71776772,5.375,371.37973,398.966553,417.789825,34.9270071665446,0.0,23.376739561631947,6.016776497395834,8.3601837890625,56.20021488715278,6.046085264756945,432.0,60.0,400.0,483.0,388.0,285.0
Sample211,MINION_MK1D,60,113628710,0,10,12.0,1800.0,3600.0,23016149.0,9455703.0,6961535.0,79259.0,8852.0,67711.0,0.5759618639871091,0.11168447747258986,1068.19961590601,102.81246769358007,290.39161483238496,0.7132921324066854,23016149.0,9455703.0,23409052.0,9986660.0,2.625,3.875,5.375,369.799164,399.285767,418.024414,34.92710876464844,0.0,20.867521657986114,5.896833116319445,7.279944118923612,62.32588016493056,3.629820941840278,432.0,60.0,400.0,483.0,388.0,285.0
Sample211,MINION_MK1D,120,113628710,0,10,12.0,1800.0,7200.0,44561441.0,20651183.0,12333873.0,137486.0,18150.0,117084.0,0.6260769422371149,0.1320134413685757,1137.8062258953169,105.3420877318848,324.1162081957436,0.7402152008504392,22280720.5,10325591.5,21705206.0,11311168.0,2.55090404,3.55090404,5.625,369.866425,398.093964,417.827179,34.92546564737956,0.0,18.6795552734375,5.550398828125,7.367309418402778,63.084518055555556,5.318218424479167,343.0,42.0,397.0,501.0,475.0,290.0
Sample212,MINION_MK1D,30,293743648,0,10,12.0,1800.0,1800.0,27305960.0,8190554.0,11373438.0,119272.0,15079.0,100650.0,0.41865453635433914,0.12642531356898518,543.1762053186551,112.99988077496275,228.9385606009793,0.7164733267023023,54611920.0,16381108.0,,,3.03516531,3.78516531,5.30615282,366.197601,397.688721,418.6409,35.06711311340332,0.0,34.071406184895835,5.291287369791667,9.578435308159722,43.51320755208334,7.545663585069445,702.0,94.0,428.0,91.0,639.0,94.0
Sample212,MINION_MK1D,60,293743648,0,10,12.0,1800.0,3600.0,57931121.0,19180096.0,22644072.0,231492.0,34519.0,194276.0,0.45858882357205527,0.14911530420057711,555.6388076131985,116.5561983981552,250.2510713113196,0.7219637265434584,57931121.0,19180096.0,61250322.0,21979084.0,3.125,3.875,5.375,372.816071,399.255768,419.958649,35.18789876302083,0.0,32.91646512586806,5.3728776909722225,9.421571853298612,47.15055030381944,5.138535026041667,702.0,94.0,428.0,91.0,639.0,94.0
Sample212,MINION_MK1D,120,293743648,0,10,12.0,1800.0,7200.0,116578791.0,44188179.0,39649956.0,408481.0,75589.0,330009.0,0.5270653861753962,0.18504899860703436,584.5847808543571,120.1481050516804,285.3958715338045,0.7191542670913442,58289395.5,22094089.5,59736982.0,26320116.0,2.875,3.625,5.55372095,376.638794,403.87915,423.734,35.18741060892741,0.0,29.474368424479167,5.2596693142361115,9.86170236545139,47.904065625,7.500194270833334,588.0,67.0,503.0,98.0,719.0,73.0
Sample213,MINION_MK1D,30,1315737139,0,10,12.0,1800.0,1800.0,57523284.0,34133160.0,15659234.0,218994.0,83873.0,130626.0,0.6855095177789604,0.38299222809757344,406.962431294934,119.8783856200144,262.6705937148963,0.8656041612645063,115046568.0,68266320.0,,,2.875,3.875,5.375,371.543671,399.668396,422.562286,34.938511276245116,0.0,51.60633001302084,4.012805316840278,13.796786263020834,20.399114778645835,10.184963628472223,1476.0,7.0,228.0,57.0,216.0,64.0
Sample213,MINION_MK1D,60,1315737139,0,10,12.0,1800.0,3600.0,128171352.0,80887778.0,30842209.0,448286.0,196986.0,249209.0,0.7239576426335752,0.4394203700316316,410.6270394850395,123.76041394973697,285.9142422471369,0.8717235580069406,128171352.0,80887778.0,141296136.0,93509236.0,2.875,3.625,5.45633841,372.997314,400.017639,421.862274,34.9382433573405,0.0,53.98576336805556,4.2466623046875,15.27370549045139,18.401849717881944,8.092019118923611,1476.0,7.0,228.0,57.0,216.0,64.0
Sample213,MINION_MK1D,120,1315737139,0,10,12.0,1800.0,7200.0,264978687.0,179776322.0,56093651.0,872684.0,432676.0,436066.0,0.7621840105946848,0.4957991667086826,415.49871497379104,128.63569046887397,303.63646749568,0.8901469611403124,132489343.5,89888161.0,131771882.0,97467754.0,2.875,3.69625521,5.55374479,373.161407,400.449,422.15036,34.937905375162764,0.0,47.548402408854166,5.2718421440972225,13.4442158203125,24.065443446180556,9.670096180555555,1233.0,11.0,314.0,66.0,369.0,55.0
Sample214,MINION_MK1D,30,1274405113,0,10,12.0,1800.0,1800.0,47783935.0,15672370.0,19707065.0,217163.0,10290.0,195944.0,0.44297965753268814,0.04738376242730115,1523.0680272108843,100.57498571020291,220.03718405069003,0.7404043848628206,95567870.0,31344740.0,,,3.125,3.96738315,5.625,376.771149,404.568573,424.632599,34.58795928955078,0.0,49.077392925347226,3.158514518229167,14.073696267361111,23.448890017361112,10.24150627170139,1496.0,4.0,155.0,46.0,290.0,57.0
Sample214,MINION_MK1D,60,1274405113,0,10,12.0,1800.0,3600.0,106250253.0,42572797.0,38356419.0,409572.0,25185.0,375917.0,0.5260497889909127,0.06149101989393806,1690.4028985507246,102.03427618330642,259.41776537458617,0.7616849251173077,106250253.0,42572797.0,116932636.0,53800854.0,3.125,4.125,5.625,372.94986,397.815857,416.206116,34.206625620524086,0.0,51.637027929687505,3.5925680989583335,14.762410546875001,22.192933745659722,7.815059678819445,1496.0,4.0,155.0,46.0,290.0,57.0
Sample214,MINION_MK1D,120,1274405113,0,10,12.0,1800.0,7200.0,226504826.0,112447262.0,66533244.0,680413.0,60667.0,618959.0,0.6282654156760513,0.08916202365328117,1853.516112548832,107.49216668632333,332.8931487199686,0.7901840731640747,113252413.0,56223631.0,110767862.0,75019708.0,3.125,3.95091891,6.04908085,375.466492,401.610107,419.576691,34.3138781229655,0.0,47.93622638888889,3.8863083767361113,13.030502430555556,24.12904887152778,11.017913932291668,1163.0,26.0,236.0,47.0,515.0,61.0
Sample216,MINION_MK1D,30,64157,0,10,12.0,1800.0,1800.0,1203483.0,0.0,471575.0,906.0,0.0,865.0,0.0,0.0,,545.1734104046243,1328.3476821192053,0.3918418457094949,2406966.0,0.0,,,1.70322585,2.375,3.625,0.0,0.0,0.0,34.926108805338544,0.0,1.90069453125,1.1243695529513889,3.0104427951388892,91.2874633029514,2.6770298177083336,54.0,20.0,288.0,1073.0,427.0,186.0
Sample216,MINION_MK1D,60,64157,0,10,12.0,1800.0,3600.0,2299691.0,7845.0,917052.0,1917.0,6.0,1854.0,0.008482025566090063,0.003129890453834116,1307.5,494.6343042071197,1199.6301512780385,0.4021831628684028,2299691.0,7845.0,2192416.0,15690.0,1.71717048,2.375,3.46717048,319.230652,326.214355,326.948639,34.92727597554525,0.0,1.7103282118055556,0.9282594401041667,3.076003211805556,92.93686746961806,1.3485416666666667,54.0,20.0,288.0,1073.0,427.0,186.0
Sample216,MINION_MK1D,120,64157,0,10,12.0,1800.0,7200.0,4128338.0,17840.0,1643175.0,4165.0,12.0,4105.0,0.010740420766820288,0.0028811524609843936,1486.6666666666667,400.2862362971985,991.1975990396159,0.40234472080532163,2064169.0,8920.0,1469742.0,10940.0,1.8076241,2.46973157,3.5576241,382.679047,382.679047,382.679047,34.92643305460612,0.0,1.0569556206597224,0.9257082899305557,2.25359140625,93.6105556857639,2.1531889973958336,38.0,0.0,301.0,1078.0,453.0,178.0
Sample217,MINION_MK1D,30,1629184,0,10,12.0,1800.0,1800.0,3332898.0,57375.0,1340145.0,3506.0,46.0,3278.0,0.0410548686244204,0.013120365088419851,1247.2826086956522,408.8300793166565,950.6269252709641,0.4193107619855153,6665796.0,114750.0,,,1.625,2.11604857,4.29521894,339.378448,376.310272,397.427979,34.938588587443036,0.0,11.640312651909722,1.5882583984375,13.408199544270834,63.85329088541667,9.509938519965278,347.0,63.0,570.0,200.0,732.0,136.0
Sample217,MINION_MK1D,60,1629184,0,10,12.0,1800.0,3600.0,6294459.0,104866.0,2422943.0,6003.0,85.0,5777.0,0.041484938142082727,0.01415958687323005,1233.7176470588236,419.4119785355721,1048.552223888056,0.40159273418096775,6294459.0,104866.0,5923122.0,94982.0,1.625,2.05133486,4.21934,366.815918,417.579681,431.555939,34.93800010681152,0.0,9.604152473958333,1.1581063585069444,10.444072960069445,73.05883057725694,5.734837630208333,347.0,63.0,570.0,200.0,732.0,136.0
Sample217,MINION_MK1D,120,1629184,0,10,12.0,1800.0,7200.0,11446198.0,228350.0,4207279.0,9700.0,184.0,9319.0,0.05148086100077351,0.018969072164948454,1241.0326086956522,451.47322674106664,1180.020412371134,0.3875198559381901,5723099.0,114175.0,5623500.0,141584.0,1.625,2.04713964,4.11153173,361.544647,384.459106,400.079712,34.93793907165527,0.0,9.015373546006945,1.1067305772569445,10.211530533854168,72.20215186631945,7.464213476562501,248.0,45.0,566.0,211.0,841.0,137.0
Sample219,MINION_MK1D,30,1154636892,0,10,3.0,600.0,1800.0,157754643.0,159479559.0,5389073.0,33466.0,30188.0,2572.0,0.9673129270581926,0.9020498416303113,5282.879256658275,2095.28499222395,4713.878055339748,1.04509527494541,315509286.0,318959118.0,394461180.0,396004488.0,17.125,21.125,24.125,377.041901,398.092773,413.667053,34.55251922607422,0.0,69.09082688802084,18.919176106770834,5.1707764322916665,4.343025846354167,2.4761947265625,1654.0,2.0,94.0,5.0,237.0,56.0
Sample219,MINION_MK1D,60,1154636892,0,10,3.0,600.0,3600.0,364319401.0,361617961.0,12419437.0,70897.0,64977.0,5129.0,0.9667962693933616,0.9164985824505973,5565.322514120381,2421.4148956911677,5138.713923015078,1.0266743878402458,364319401.0,361617961.0,417124740.0,406922202.0,17.625,21.125,24.125,377.066315,398.36264,414.50882,34.55438766479492,0.0,68.5315669921875,18.7400494140625,5.693525390625,4.523342057291667,2.5115161458333333,1654.0,2.0,94.0,5.0,237.0,56.0
Sample219,MINION_MK1D,120,1154636892,0,10,3.0,600.0,7200.0,744729240.0,737218664.0,24470956.0,147485.0,136176.0,10145.0,0.9678727983715992,0.9233210156965115,5413.719480672072,2412.119862000986,5049.525307658406,1.0227738875943693,372364620.0,368609332.0,393717912.0,396633750.0,17.125,21.625,24.125,373.828278,395.853607,412.379578,34.55727310180664,0.0,66.33217005208334,19.195230273437502,6.175421484375001,5.5321818359375,2.7649963541666667,1536.0,22.0,171.0,5.0,253.0,61.0
Sample220,MINION_MK1D,30,850470499,0,10,3.0,600.0,1800.0,124942893.0,120601220.0,6167444.0,50634.0,44133.0,5173.0,0.951348828603258,0.8716080104277758,2732.67668184805,1192.237386429538,2467.5690840146935,1.0146128439654427,249885786.0,241202440.0,295233900.0,283120980.0,13.125,19.625,23.125,376.874542,399.343048,417.346832,34.938616561889646,0.0,61.99848795572917,17.272686783854166,7.7818935546875005,9.369315039062501,3.5776166666666667,1333.0,18.0,276.0,5.0,334.0,82.0
Sample220,MINION_MK1D,60,850470499,0,10,3.0,600.0,3600.0,286875817.0,263886575.0,13840006.0,107290.0,94836.0,11339.0,0.9501667937214839,0.8839220803429956,2782.556993124974,1220.5667166416792,2673.8355578339083,0.9681073291723297,286875817.0,263886575.0,349827024.0,281551542.0,13.375,19.375,22.875,375.484436,398.901,416.841736,34.93611488342285,0.0,61.326525195312506,17.246928255208335,7.5333962890625,10.390525651041667,3.502624609375,1333.0,18.0,276.0,5.0,334.0,82.0
Sample220,MINION_MK1D,120,850470499,0,10,3.0,600.0,7200.0,589793511.0,544563232.0,27662676.0,220731.0,197193.0,22797.0,0.9516577707977528,0.893363415197684,2761.574863205083,1213.4349256481116,2672.001263981951,0.9702139771422477,294896755.5,272281616.0,325276752.0,302156688.0,12.875,19.375,23.125,376.715515,400.701111,419.035736,34.938712692260744,0.0,63.12241145833334,16.020745638020834,7.8382567708333335,9.390737239583334,3.627848893229167,1263.0,27.0,330.0,4.0,355.0,69.0
Sample223,MINION_MK1D,30,10311622,0,10,12.0,1800.0,1800.0,5439375.0,113733.0,2597343.0,6677.0,156.0,6260.0,0.04195124002425605,0.02336378613149618,729.0576923076923,414.9110223642173,814.6435524936348,0.49841682178559116,10878750.0,227466.0,,,1.70354199,2.88439846,4.625,359.330841,387.833771,409.077087,34.93872922261556,0.0,14.806558984375,0.5523072699652778,16.449510351562502,56.654645724826395,11.536977669270835,405.0,40.0,411.0,55.0,1097.0,40.0
Sample223,MINION_MK1D,60,10311622,0,10,12.0,1800.0,3600.0,11136318.0,322009.0,5285633.0,12435.0,392.0,11835.0,0.05742324492184059,0.03152392440691596,821.4515306122449,446.6103084072666,895.5623642943306,0.5035454267739121,11136318.0,322009.0,11393886.0,416552.0,1.625,2.04619,4.375,370.971405,391.393097,411.715607,34.93994649251302,0.0,14.773955164930555,0.4745784071180556,17.709126475694447,57.679373763020834,9.362966189236111,405.0,40.0,411.0,55.0,1097.0,40.0
Sample223,MINION_MK1D,120,10311622,0,10,12.0,1800.0,7200.0,20228024.0,776189.0,9464091.0,21724.0,859.0,20593.0,0.07579763443968329,0.03954152089854539,903.5960419091967,459.5780605059972,931.13717547413,0.5062422310750669,10114012.0,388094.5,8935076.0,487826.0,1.625,1.875,4.375,358.883301,386.490784,401.655212,34.93870684305827,0.0,11.084034722222222,0.2940519748263889,13.573319813368057,65.66006150173611,9.388531987847223,267.0,33.0,475.0,55.0,1172.0,46.0
Sample224,MINION_MK1D,30,2940774879,0,10,12.0,1800.0,1800.0,92359117.0,74050040.0,12930368.0,258141.0,153692.0,94335.0,0.8513416032723139,0.5953800442393885,481.808031647711,137.06861716224094,357.78553968567564,0.9417630963275667,184718234.0,148100080.0,,,3.06076694,3.99653363,11.681386,371.592529,399.539612,423.784027,34.938918050130205,0.0,59.36400802951389,2.4181262586805556,10.712874175347222,19.145074956597224,8.359916579861112,1396.0,5.0,84.0,50.0,480.0,33.0
Sample224,MINION_MK1D,60,2940774879,0,10,12.0,1800.0,3600.0,214921398.0,180170407.0,25967510.0,549847.0,374354.0,168430.0,0.8740284641568392,0.6808330317342824,481.28350972608814,154.17390013655523,390.8749124756523,0.9591316589146698,214921398.0,180170407.0,245124562.0,212240734.0,3.20965242,13.7237425,23.878067,370.679352,397.532288,420.798981,34.93810297648112,0.0,64.28895529513889,2.7207276692708335,11.654891341145834,15.269285872395834,6.066139822048611,1396.0,5.0,84.0,50.0,480.0,33.0
Sample224,MINION_MK1D,120,2940774879,0,10,12.0,1800.0,7200.0,475090861.0,415018715.0,48738940.0,1137441.0,855213.0,280992.0,0.894904290043471,0.751874602726647,485.2811112553247,173.4531232205899,417.6839598713252,0.9761451820476084,237545430.5,207509357.5,253931478.0,230958890.0,10.3968124,18.4876366,24.2163887,370.491943,397.396576,419.634216,34.938042704264326,0.0,59.016578515625,2.8154505208333336,10.569742426215278,19.434348437500002,8.16388009982639,1241.0,12.0,139.0,50.0,567.0,39.0
Sample225,MINION_MK1D,30,111299077,0,10,3.0,600.0,1800.0,20717997.0,18713303.0,1242380.0,14464.0,12425.0,1792.0,0.9377430479327619,0.8590293141592921,1506.1008450704226,693.2924107142857,1432.3836421460178,0.9632052268373241,41435994.0,37426606.0,54407022.0,47877114.0,13.125,18.625,22.375,370.532166,398.703064,419.069092,35.0396541595459,0.0,17.1208994140625,14.094351106770834,8.799378320312501,56.44379401041667,3.5415771484375003,568.0,37.0,379.0,17.0,967.0,80.0
Sample225,MINION_MK1D,60,111299077,0,10,3.0,600.0,3600.0,43494147.0,39230454.0,2622283.0,28442.0,24914.0,3510.0,0.9373450056563803,0.8759580901483721,1574.6349040700009,747.0891737891737,1529.222523029323,0.9622613589823936,43494147.0,39230454.0,38429946.0,36220374.0,13.375,18.125,22.375,367.061035,398.729889,422.592529,35.04481658935547,0.0,11.006566992187501,10.162483984375001,6.695986588541667,69.68126165364583,2.4537007812500002,568.0,37.0,379.0,17.0,967.0,80.0
Sample225,MINION_MK1D,120,111299077,0,10,3.0,600.0,7200.0,88672502.0,77610188.0,4677027.0,55143.0,48746.0,6223.0,0.9431621668080515,0.8839925285167655,1592.1344930866123,751.5711071830307,1608.046388480859,0.9279902240719451,44336251.0,38805094.0,52882152.0,49232616.0,14.375,19.125,22.625,364.861908,393.161957,414.509888,35.044487380981444,0.0,13.2973087890625,10.070252604166667,5.9088845703125,68.38859335937501,2.3349606770833335,338.0,29.0,453.0,25.0,1139.0,64.0
Sample227,MINION_MK1D,30,137555322,0,10,12.0,1800.0,1800.0,13659724.0,3659754.0,5193022.0,65914.0,3191.0,56618.0,0.4134018527069927,0.04841156658676457,1146.898777812598,91.72033628881275,207.23554935218618,0.6480933289720935,27319448.0,7319508.0,,,2.875,3.875,5.625,376.249847,400.760498,420.7966,34.88614641825358,0.0,25.821488802083334,4.061427777777778,18.90567211371528,41.52558502604167,9.685826280381946,837.0,3.0,434.0,15.0,655.0,104.0
Sample227,MINION_MK1D,60,137555322,0,10,12.0,1800.0,3600.0,29059483.0,9758865.0,10377884.0,120337.0,7633.0,108427.0,0.4846296192101317,0.06343020018780592,1278.5097602515393,95.71309729126509,241.4841902324306,0.6929493205367763,29059483.0,9758865.0,30799518.0,12198222.0,2.875,3.7838757,5.71612453,370.988,396.828827,414.332184,34.699703725179035,0.0,21.850341276041668,2.816038910590278,13.021297721354168,57.11330592447917,5.199016167534722,837.0,3.0,434.0,15.0,655.0,104.0
